origen,destino,personas,tipo,nivel
031304,070101,16,trabajo,municipio
031304,071001,1,trabajo,municipio
031401,070101,75,trabajo,municipio
031401,070102,1,trabajo,municipio
031401,070104,1,trabajo,municipio
031401,070105,2,trabajo,municipio
031401,070201,1,trabajo,municipio
031401,071001,6,trabajo,municipio
031402,070101,21,trabajo,municipio
031403,070101,38,trabajo,municipio
031403,070201,1,trabajo,municipio
031403,070502,1,trabajo,municipio
031403,071001,3,trabajo,municipio
031404,070101,1,trabajo,municipio
031405,070101,4,trabajo,municipio
031405,070201,1,trabajo,municipio
031501,070101,3,trabajo,municipio
031601,070101,19,trabajo,municipio
031601,070104,1,trabajo,municipio
031602,070101,15,trabajo,municipio
031602,070104,1,trabajo,municipio
031602,071001,1,trabajo,municipio
040101,070101,166,trabajo,municipio
040101,070102,1,trabajo,municipio
040101,070201,3,trabajo,municipio
040101,071001,1,trabajo,municipio
040102,070101,15,trabajo,municipio
040102,070102,1,trabajo,municipio
040102,070201,1,trabajo,municipio
040103,070101,5,trabajo,municipio
040104,070101,5,trabajo,municipio
040201,070101,14,trabajo,municipio
040201,071001,8,trabajo,municipio
040202,070101,11,trabajo,municipio
040301,070101,25,trabajo,municipio
040301,070201,1,trabajo,municipio
040302,070101,6,trabajo,municipio
040401,070101,1,trabajo,municipio
040402,070101,1,trabajo,municipio
040501,070101,10,trabajo,municipio
040502,070101,7,trabajo,municipio
040503,070101,4,trabajo,municipio
040504,070101,9,trabajo,municipio
040505,070101,2,trabajo,municipio
040601,070101,9,trabajo,municipio
040602,070101,4,trabajo,municipio
040701,070101,4,trabajo,municipio
040702,070101,3,trabajo,municipio
040801,070101,30,trabajo,municipio
040801,070103,1,trabajo,municipio
040801,070105,1,trabajo,municipio
040801,070201,1,trabajo,municipio
040801,070502,1,trabajo,municipio
040801,071001,1,trabajo,municipio
040802,070101,7,trabajo,municipio
040802,070102,1,trabajo,municipio
040802,071001,1,trabajo,municipio
040901,070101,11,trabajo,municipio
041001,070101,16,trabajo,municipio
041001,071001,1,trabajo,municipio
041101,070101,11,trabajo,municipio
041201,070101,9,trabajo,municipio
041202,070101,4,trabajo,municipio
041301,070101,4,trabajo,municipio
041301,070102,1,trabajo,municipio
041301,070201,1,trabajo,municipio
041401,070101,45,trabajo,municipio
041401,070201,2,trabajo,municipio
041501,070101,1,trabajo,municipio
041502,070101,1,trabajo,municipio
041503,070101,1,trabajo,municipio
041601,070101,2,trabajo,municipio
050101,070101,64,trabajo,municipio
050101,070103,1,trabajo,municipio
050101,070502,1,trabajo,municipio
050102,070101,20,trabajo,municipio
050103,070101,34,trabajo,municipio
050104,070101,10,trabajo,municipio
050201,070101,13,trabajo,municipio
050202,070101,4,trabajo,municipio
050203,070101,10,trabajo,municipio
050203,071001,2,trabajo,municipio
050204,070101,3,trabajo,municipio
050204,070104,3,trabajo,municipio
050301,070101,90,trabajo,municipio
050301,070102,3,trabajo,municipio
050301,070104,1,trabajo,municipio
050301,070105,1,trabajo,municipio
050301,071001,5,trabajo,municipio
050302,070101,12,trabajo,municipio
050302,070102,1,trabajo,municipio
050302,070105,2,trabajo,municipio
050302,070201,1,trabajo,municipio
050303,070101,10,trabajo,municipio
050401,070101,3,trabajo,municipio
050402,070101,40,trabajo,municipio
050402,070104,1,trabajo,municipio
050403,070101,30,trabajo,municipio
050403,070201,2,trabajo,municipio
050403,071001,1,trabajo,municipio
050404,070101,25,trabajo,municipio
050404,070102,1,trabajo,municipio
050405,070101,21,trabajo,municipio
050405,070104,1,trabajo,municipio
050405,070201,3,trabajo,municipio
050405,071001,1,trabajo,municipio
050501,070101,6,trabajo,municipio
050501,071001,1,trabajo,municipio
050502,070101,7,trabajo,municipio
050601,070101,33,trabajo,municipio
050601,070201,2,trabajo,municipio
050601,071001,4,trabajo,municipio
050602,070101,31,trabajo,municipio
050602,070102,1,trabajo,municipio
050602,071001,2,trabajo,municipio
050701,070101,8,trabajo,municipio
050701,070201,1,trabajo,municipio
050702,070101,4,trabajo,municipio
050702,071001,1,trabajo,municipio
050801,070101,22,trabajo,municipio
050801,070103,1,trabajo,municipio
050802,070101,1,trabajo,municipio
050802,071001,1,trabajo,municipio
050901,070101,2,trabajo,municipio
050901,070104,1,trabajo,municipio
050902,070101,1,trabajo,municipio
051002,070101,1,trabajo,municipio
051101,070101,20,trabajo,municipio
051101,070102,1,trabajo,municipio
051101,070201,1,trabajo,municipio
051101,071001,1,trabajo,municipio
051102,070101,14,trabajo,municipio
051102,070502,1,trabajo,municipio
051103,070101,26,trabajo,municipio
051103,070102,1,trabajo,municipio
051103,070104,1,trabajo,municipio
051201,070101,12,trabajo,municipio
051201,070201,1,trabajo,municipio
051201,071001,1,trabajo,municipio
051202,070101,16,trabajo,municipio
051202,070201,1,trabajo,municipio
051203,070101,2,trabajo,municipio
051204,070101,12,trabajo,municipio
051204,071001,1,trabajo,municipio
051301,070101,5,trabajo,municipio
051302,070101,2,trabajo,municipio
051401,070101,1,trabajo,municipio
051401,070102,1,trabajo,municipio
051402,070101,2,trabajo,municipio
051501,070101,19,trabajo,municipio
051501,070102,1,trabajo,municipio
060101,070101,204,trabajo,municipio
060101,070102,4,trabajo,municipio
060101,070103,1,trabajo,municipio
060101,070104,1,trabajo,municipio
060101,070105,1,trabajo,municipio
060101,070201,4,trabajo,municipio
060101,071001,2,trabajo,municipio
060201,070101,6,trabajo,municipio
060201,070102,1,trabajo,municipio
060201,071001,1,trabajo,municipio
060202,070101,16,trabajo,municipio
060301,070101,299,trabajo,municipio
060301,070102,2,trabajo,municipio
060301,070104,1,trabajo,municipio
060301,070105,2,trabajo,municipio
060301,070201,2,trabajo,municipio
060301,070502,2,trabajo,municipio
060301,071001,4,trabajo,municipio
060302,070101,25,trabajo,municipio
060302,070102,1,trabajo,municipio
060302,070104,1,trabajo,municipio
060302,070105,1,trabajo,municipio
060302,070201,1,trabajo,municipio
060302,071001,2,trabajo,municipio
060303,070101,110,trabajo,municipio
060303,070102,2,trabajo,municipio
060303,070104,3,trabajo,municipio
060303,070105,1,trabajo,municipio
060303,070201,2,trabajo,municipio
060303,070603,1,trabajo,municipio
060303,071001,3,trabajo,municipio
060401,070101,6,trabajo,municipio
060401,070201,1,trabajo,municipio
060401,071001,1,trabajo,municipio
060402,070101,1,trabajo,municipio
060501,070101,22,trabajo,municipio
060501,071001,2,trabajo,municipio
060502,070101,5,trabajo,municipio
060601,070101,16,trabajo,municipio
060601,070102,2,trabajo,municipio
060601,070104,2,trabajo,municipio
060601,070201,3,trabajo,municipio
070101,010101,106,trabajo,municipio
070101,010102,2,trabajo,municipio
070101,010199,6,trabajo,provincia
070101,010201,5,trabajo,municipio
070101,010202,3,trabajo,municipio
070101,010301,2,trabajo,municipio
070101,010302,1,trabajo,municipio
070101,010304,2,trabajo,municipio
070101,010401,2,trabajo,municipio
070101,010402,3,trabajo,municipio
070101,010405,1,trabajo,municipio
070101,010501,28,trabajo,municipio
070101,010502,4,trabajo,municipio
070101,010599,7,trabajo,provincia
070101,010601,2,trabajo,municipio
070101,010602,4,trabajo,municipio
070101,010701,10,trabajo,municipio
070101,010703,11,trabajo,municipio
070101,010704,1,trabajo,municipio
070101,010801,13,trabajo,municipio
070101,010901,1,trabajo,municipio
070101,011001,11,trabajo,municipio
070101,011003,7,trabajo,municipio
070101,011099,3,trabajo,provincia
070101,019999,80,trabajo,departamento
070101,020101,645,trabajo,municipio
070101,020102,3,trabajo,municipio
070101,020105,44,trabajo,municipio
070101,020199,51,trabajo,provincia
070101,020203,1,trabajo,municipio
070101,020299,1,trabajo,provincia
070101,020303,1,trabajo,municipio
070101,020399,1,trabajo,provincia
070101,020501,1,trabajo,municipio
070101,020601,1,trabajo,municipio
070101,020602,6,trabajo,municipio
070101,020603,6,trabajo,municipio
070101,020607,1,trabajo,municipio
070101,020608,44,trabajo,municipio
070101,020699,4,trabajo,provincia
070101,020701,1,trabajo,municipio
070101,020799,1,trabajo,provincia
070101,020801,1,trabajo,municipio
070101,020803,1,trabajo,municipio
070101,020804,1,trabajo,municipio
070101,020805,1,trabajo,municipio
070101,020899,2,trabajo,provincia
070101,020904,1,trabajo,municipio
070101,020905,3,trabajo,municipio
070101,021001,2,trabajo,municipio
070101,021002,4,trabajo,municipio
070101,021003,1,trabajo,municipio
070101,021004,3,trabajo,municipio
070101,021101,25,trabajo,municipio
070101,021102,1,trabajo,municipio
070101,021103,1,trabajo,municipio
070101,021104,14,trabajo,municipio
070101,021105,3,trabajo,municipio
070101,021199,3,trabajo,provincia
070101,021201,2,trabajo,municipio
070101,021202,1,trabajo,municipio
070101,021203,1,trabajo,municipio
070101,021304,1,trabajo,municipio
070101,021399,2,trabajo,provincia
070101,021401,3,trabajo,municipio
070101,021402,1,trabajo,municipio
070101,021499,1,trabajo,provincia
070101,021501,16,trabajo,municipio
070101,021502,1,trabajo,municipio
070101,021601,1,trabajo,municipio
070101,021701,5,trabajo,municipio
070101,021702,1,trabajo,municipio
070101,021803,2,trabajo,municipio
070101,021899,1,trabajo,provincia
070101,021901,2,trabajo,municipio
070101,022001,25,trabajo,municipio
070101,022002,11,trabajo,municipio
070101,029999,13,trabajo,departamento
070101,030101,499,trabajo,municipio
070101,030201,5,trabajo,municipio
070101,030203,1,trabajo,municipio
070101,030299,2,trabajo,provincia
070101,030301,2,trabajo,municipio
070101,030402,1,trabajo,municipio
070101,030499,1,trabajo,provincia
070101,030501,4,trabajo,municipio
070101,030701,6,trabajo,municipio
070101,030702,1,trabajo,municipio
070101,030801,3,trabajo,municipio
070101,030802,2,trabajo,municipio
070101,030901,8,trabajo,municipio
070101,030902,2,trabajo,municipio
070101,030903,5,trabajo,municipio
070101,030904,1,trabajo,municipio
070101,030905,2,trabajo,municipio
070101,031001,7,trabajo,municipio
070101,031002,6,trabajo,municipio
070101,031003,27,trabajo,municipio
070101,031099,27,trabajo,provincia
070101,031101,5,trabajo,municipio
070101,031201,1,trabajo,municipio
070101,031202,5,trabajo,municipio
070101,031203,1,trabajo,municipio
070101,031204,14,trabajo,municipio
070101,031205,30,trabajo,municipio
070101,031206,55,trabajo,municipio
070101,031299,13,trabajo,provincia
070101,031301,3,trabajo,municipio
070101,031303,1,trabajo,municipio
070101,031304,1,trabajo,municipio
070101,031399,1,trabajo,provincia
070101,031401,2,trabajo,municipio
070101,031402,1,trabajo,municipio
070101,031403,1,trabajo,municipio
070101,031601,2,trabajo,municipio
070101,031602,7,trabajo,municipio
070101,039999,10,trabajo,departamento
070101,040101,91,trabajo,municipio
070101,040102,9,trabajo,municipio
070101,040103,17,trabajo,municipio
070101,040199,3,trabajo,provincia
070101,040301,1,trabajo,municipio
070101,040402,2,trabajo,municipio
070101,040602,1,trabajo,municipio
070101,040701,7,trabajo,municipio
070101,040901,1,trabajo,municipio
070101,041201,1,trabajo,municipio
070101,041202,6,trabajo,municipio
070101,041401,1,trabajo,municipio
070101,041503,1,trabajo,municipio
070101,041601,1,trabajo,municipio
070101,049999,2,trabajo,departamento
070101,050101,122,trabajo,municipio
070101,050199,4,trabajo,provincia
070101,050201,2,trabajo,municipio
070101,050203,4,trabajo,municipio
070101,050299,2,trabajo,provincia
070101,050301,5,trabajo,municipio
070101,050401,2,trabajo,municipio
070101,050402,2,trabajo,municipio
070101,050501,1,trabajo,municipio
070101,050502,2,trabajo,municipio
070101,050599,2,trabajo,provincia
070101,050601,6,trabajo,municipio
070101,050699,1,trabajo,provincia
070101,050702,1,trabajo,municipio
070101,050801,11,trabajo,municipio
070101,050901,6,trabajo,municipio
070101,050999,4,trabajo,provincia
070101,051001,5,trabajo,municipio
070101,051103,1,trabajo,municipio
070101,051199,1,trabajo,provincia
070101,051201,8,trabajo,municipio
070101,051203,3,trabajo,municipio
070101,051299,3,trabajo,provincia
070101,051501,3,trabajo,municipio
070101,059999,4,trabajo,departamento
070101,060101,198,trabajo,municipio
070101,060201,2,trabajo,municipio
070101,060202,18,trabajo,municipio
070101,060299,1,trabajo,provincia
070101,060301,146,trabajo,municipio
070101,060302,17,trabajo,municipio
070101,060303,103,trabajo,municipio
070101,060399,6,trabajo,provincia
070101,060601,8,trabajo,municipio
070101,069999,1,trabajo,departamento
070101,070101,719126,trabajo,municipio
070101,070102,1773,trabajo,municipio
070101,070103,1223,trabajo,municipio
070101,070104,1606,trabajo,municipio
070101,070105,279,trabajo,municipio
070101,070199,1114,trabajo,provincia
070101,070201,2887,trabajo,municipio
070101,070202,73,trabajo,municipio
070101,070299,3,trabajo,provincia
070101,070301,254,trabajo,municipio
070101,070302,42,trabajo,municipio
070101,070303,44,trabajo,municipio
070101,070399,53,trabajo,provincia
070101,070401,101,trabajo,municipio
070101,070402,47,trabajo,municipio
070101,070403,270,trabajo,municipio
070101,070404,46,trabajo,municipio
070101,070499,54,trabajo,provincia
070101,070501,604,trabajo,municipio
070101,070502,771,trabajo,municipio
070101,070503,115,trabajo,municipio
070101,070599,83,trabajo,provincia
070101,070601,147,trabajo,municipio
070101,070602,116,trabajo,municipio
070101,070603,68,trabajo,municipio
070101,070699,28,trabajo,provincia
070101,070701,23,trabajo,municipio
070101,070702,149,trabajo,municipio
070101,070703,364,trabajo,municipio
070101,070704,7,trabajo,municipio
070101,070705,23,trabajo,municipio
070101,070706,183,trabajo,municipio
070101,070707,13,trabajo,municipio
070101,070799,38,trabajo,provincia
070101,070801,115,trabajo,municipio
070101,070802,3,trabajo,municipio
070101,070803,14,trabajo,municipio
070101,070804,2,trabajo,municipio
070101,070805,3,trabajo,municipio
070101,070901,124,trabajo,municipio
070101,070902,99,trabajo,municipio
070101,070903,42,trabajo,municipio
070101,070904,3,trabajo,municipio
070101,070999,25,trabajo,provincia
070101,071001,928,trabajo,municipio
070101,071002,20,trabajo,municipio
070101,071003,75,trabajo,municipio
070101,071004,84,trabajo,municipio
070101,071005,111,trabajo,municipio
070101,071099,75,trabajo,provincia
070101,071101,245,trabajo,municipio
070101,071102,132,trabajo,municipio
070101,071103,329,trabajo,municipio
070101,071104,2,trabajo,municipio
070101,071105,122,trabajo,municipio
070101,071106,320,trabajo,municipio
070101,071199,66,trabajo,provincia
070101,071201,60,trabajo,municipio
070101,071301,105,trabajo,municipio
070101,071302,17,trabajo,municipio
070101,071399,7,trabajo,provincia
070101,071401,117,trabajo,municipio
070101,071402,85,trabajo,municipio
070101,071403,50,trabajo,municipio
070101,071499,15,trabajo,provincia
070101,071501,56,trabajo,municipio
