cod_ine,municipio,ambito,indicador,v2012,v2024,cambio,unidad_cambio,cambio_anual
070104,La Guardia,núcleo,pct_urbano,88.94154077132401,94.17388928899597,5.2323485176719515,pp,
070104,La Guardia,núcleo,pct_revoque,79.53926996340434,87.47361362902625,7.93434366562191,pp,
070104,La Guardia,núcleo,pct_hogar_nuclear,,43.22894678024189,,pp,
070104,La Guardia,núcleo,pct_hogar_monoparental,,14.197730151240467,,pp,
070104,La Guardia,núcleo,pct_hogar_extendido,,25.271313979188918,,pp,
070104,La Guardia,núcleo,pct_hogar_compuesto,,2.9229890481039065,,pp,
070104,La Guardia,núcleo,pct_departamento,2.040912076569391,1.3857501179625995,-0.6551619586067914,pp,
070104,La Guardia,núcleo,pct_con_emigrante,10.781645866566576,8.297116745722304,-2.4845291208442717,pp,
070104,La Guardia,núcleo,pct_hogar_fallecido,3.668949985924744,6.369980380957111,2.701030395032367,pp,
070104,La Guardia,núcleo,pct_hacinamiento,24.24228206812424,15.409640648670129,-8.832641419454111,pp,
070104,La Guardia,núcleo,pct_choza,,0.6581071348747113,,pp,
070104,La Guardia,núcleo,pct_agua_rio,,0.0198673852037648,,pp,
070104,La Guardia,núcleo,pct_agua_lluvia,,0.2235080835423547,,pp,
070104,La Guardia,núcleo,pct_agua_no_mejorada,,0.2756599697022375,,pp,
070104,La Guardia,núcleo,pct_agua_mejorada,,99.72434003029775,,pp,
